Date,Time,RSSI(dB),SWR,VSpd(m/s),Alt(m),A2(V),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,L1,L2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-12-17,08:42:34.230,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:34.430,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:34.630,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:34.830,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:35.040,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:35.240,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:35.440,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:35.640,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:35.840,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:36.040,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:36.240,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:36.450,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:36.650,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:36.850,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:37.060,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:37.260,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:37.460,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:37.660,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:37.860,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:38.060,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:38.260,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:38.460,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:38.660,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:38.870,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:39.070,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:39.270,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:39.470,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:39.680,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:39.880,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:40.080,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:40.280,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:40.480,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:40.690,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:40.890,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:41.090,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:41.290,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:41.500,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:41.700,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:41.910,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:42.110,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:42.310,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:42.510,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:42.710,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:42.920,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:43.120,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:43.320,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:43.520,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:43.730,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:43.930,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:44.130,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:44.330,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:44.540,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:44.740,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:44.950,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:45.150,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:45.350,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:45.550,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:45.750,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:45.950,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:46.150,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:46.350,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:46.560,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:46.760,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:46.960,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:47.160,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:47.370,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:47.620,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:47.820,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:48.020,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:48.220,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:48.420,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:48.630,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:48.830,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:49.030,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:49.240,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:49.480,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:49.680,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:49.890,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:50.090,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:50.330,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:50.530,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:50.730,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:50.930,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:51.130,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:51.340,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:51.540,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:51.740,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:51.940,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:52.150,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:52.350,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:52.550,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:52.760,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:52.960,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:53.160,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:53.370,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:53.570,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:53.780,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:54.020,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:54.230,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:54.430,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:54.630,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:54.830,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:55.040,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:55.240,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:55.440,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:55.640,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:55.840,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:56.040,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:56.240,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:56.450,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:56.650,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:56.850,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:57.050,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:57.250,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:57.460,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:57.660,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:57.860,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:58.060,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:58.270,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:58.470,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:58.670,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:58.870,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:59.080,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:59.280,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:59.480,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:59.680,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:42:59.880,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:43:00.080,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:43:00.290,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:43:00.490,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:43:00.690,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:43:00.890,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:43:01.090,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:43:01.290,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:43:01.500,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:43:01.700,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:43:01.910,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:43:02.160,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:43:02.360,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:43:02.560,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:43:02.760,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:43:02.960,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:43:03.170,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
2018-12-17,08:43:03.370,0,0,0.0,0.0,0.0,0.0,0,0,154,0,-86,-1024,30,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000001,10.6
